 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,000"
07:15;"0,004"
07:30;"0,128"
07:45;"0,296"
08:00;"0,400"
08:15;"0,864"
08:30;"1,536"
08:45;"1,884"
09:00;"2,376"
09:15;"2,436"
09:30;"2,928"
09:45;"2,812"
10:00;"3,360"
10:15;"3,616"
10:30;"3,720"
10:45;"3,808"
11:00;"3,836"
11:15;"3,820"
11:30;"3,820"
11:45;"3,712"
12:00;"3,124"
12:15;"3,196"
12:30;"3,556"
12:45;"3,460"
13:00;"3,320"
13:15;"2,804"
13:30;"2,264"
13:45;"2,680"
14:00;"2,472"
14:15;"2,308"
14:30;"2,080"
14:45;"1,992"
15:00;"1,648"
15:15;"1,132"
15:30;"1,032"
15:45;"0,944"
16:00;"0,960"
16:15;"0,848"
16:30;"0,428"
16:45;"0,500"
17:00;"0,460"
17:15;"0,548"
17:30;"0,648"
17:45;"0,544"
18:00;"0,488"
18:15;"0,324"
18:30;"0,272"
18:45;"0,240"
19:00;"0,196"
19:15;"0,156"
19:30;"0,112"
19:45;"0,064"
20:00;"0,032"
20:15;"0,000"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
