 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,044"
06:30;"0,128"
06:45;"0,200"
07:00;"0,416"
07:15;"1,056"
07:30;"1,564"
07:45;"1,980"
08:00;"2,320"
08:15;"2,568"
08:30;"2,880"
08:45;"3,100"
09:00;"3,312"
09:15;"3,568"
09:30;"2,440"
09:45;"2,820"
10:00;"4,184"
10:15;"4,056"
10:30;"4,008"
10:45;"4,028"
11:00;"4,036"
11:15;"4,040"
11:30;"4,012"
11:45;"3,956"
12:00;"3,892"
12:15;"3,844"
12:30;"3,712"
12:45;"3,332"
13:00;"3,640"
13:15;"3,272"
13:30;"3,280"
13:45;"3,076"
14:00;"2,812"
14:15;"2,568"
14:30;"2,492"
14:45;"2,124"
15:00;"2,120"
15:15;"1,888"
15:30;"1,576"
15:45;"1,400"
16:00;"0,776"
16:15;"0,712"
16:30;"0,800"
16:45;"1,056"
17:00;"0,740"
17:15;"0,276"
17:30;"0,068"
17:45;"0,000"
18:00;"0,000"
18:15;"0,000"
18:30;"0,000"
18:45;"0,000"
19:00;"0,000"
19:15;"0,000"
19:30;"0,000"
19:45;"0,000"
20:00;"0,000"
20:15;"0,016"
20:30;"0,032"
20:45;"0,012"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
