 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,004"
06:30;"0,028"
06:45;"0,040"
07:00;"0,132"
07:15;"0,304"
07:30;"0,288"
07:45;"0,776"
08:00;"0,376"
08:15;"0,328"
08:30;"0,244"
08:45;"0,212"
09:00;"0,384"
09:15;"0,544"
09:30;"1,012"
09:45;"1,084"
10:00;"2,132"
10:15;"2,404"
10:30;"1,864"
10:45;"0,876"
11:00;"0,528"
11:15;"0,656"
11:30;"0,596"
11:45;"0,660"
12:00;"0,696"
12:15;"0,792"
12:30;"0,700"
12:45;"0,732"
13:00;"1,464"
13:15;"1,276"
13:30;"1,048"
13:45;"0,936"
14:00;"1,404"
14:15;"1,856"
14:30;"2,152"
14:45;"1,616"
15:00;"1,352"
15:15;"1,472"
15:30;"1,188"
15:45;"1,092"
16:00;"1,272"
16:15;"1,516"
16:30;"1,216"
16:45;"1,088"
17:00;"0,884"
17:15;"0,652"
17:30;"0,804"
17:45;"0,548"
18:00;"0,520"
18:15;"0,488"
18:30;"0,416"
18:45;"0,376"
19:00;"0,364"
19:15;"0,336"
19:30;"0,376"
19:45;"0,296"
20:00;"0,252"
20:15;"0,304"
20:30;"0,200"
20:45;"0,132"
21:00;"0,052"
21:15;"0,016"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
