 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,056"
06:00;"0,140"
06:15;"0,408"
06:30;"0,996"
06:45;"1,872"
07:00;"2,380"
07:15;"2,636"
07:30;"2,948"
07:45;"3,232"
08:00;"3,424"
08:15;"2,968"
08:30;"3,232"
08:45;"2,368"
09:00;"3,428"
09:15;"2,628"
09:30;"3,180"
09:45;"2,604"
10:00;"2,488"
10:15;"3,000"
10:30;"3,124"
10:45;"3,216"
11:00;"4,028"
11:15;"3,884"
11:30;"4,292"
11:45;"2,940"
12:00;"2,664"
12:15;"2,212"
12:30;"4,156"
12:45;"4,508"
13:00;"3,472"
13:15;"3,928"
13:30;"2,452"
13:45;"2,932"
14:00;"3,264"
14:15;"3,164"
14:30;"2,540"
14:45;"2,980"
15:00;"1,576"
15:15;"1,024"
15:30;"0,824"
15:45;"1,484"
16:00;"1,692"
16:15;"1,380"
16:30;"1,400"
16:45;"1,140"
17:00;"1,052"
17:15;"0,764"
17:30;"0,812"
17:45;"0,824"
18:00;"0,864"
18:15;"0,560"
18:30;"0,504"
18:45;"0,596"
19:00;"0,760"
19:15;"0,612"
19:30;"0,428"
19:45;"0,448"
20:00;"0,492"
20:15;"0,448"
20:30;"0,232"
20:45;"0,156"
21:00;"0,116"
21:15;"0,072"
21:30;"0,040"
21:45;"0,012"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
