 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,012"
06:00;"0,048"
06:15;"0,236"
06:30;"0,900"
06:45;"1,728"
07:00;"2,264"
07:15;"2,672"
07:30;"2,972"
07:45;"3,228"
08:00;"3,468"
08:15;"3,676"
08:30;"3,860"
08:45;"4,020"
09:00;"4,164"
09:15;"4,280"
09:30;"4,372"
09:45;"4,460"
10:00;"4,512"
10:15;"4,540"
10:30;"4,540"
10:45;"4,524"
11:00;"4,496"
11:15;"4,456"
11:30;"4,408"
11:45;"4,336"
12:00;"4,240"
12:15;"4,148"
12:30;"4,108"
12:45;"3,968"
13:00;"3,844"
13:15;"3,692"
13:30;"3,528"
13:45;"3,332"
14:00;"3,136"
14:15;"2,952"
14:30;"2,732"
14:45;"2,496"
15:00;"2,276"
15:15;"2,000"
15:30;"1,672"
15:45;"1,372"
16:00;"1,076"
16:15;"0,788"
16:30;"0,576"
16:45;"0,464"
17:00;"0,368"
17:15;"0,300"
17:30;"0,268"
17:45;"0,264"
18:00;"0,256"
18:15;"0,256"
18:30;"0,248"
18:45;"0,244"
19:00;"0,232"
19:15;"0,224"
19:30;"0,212"
19:45;"0,192"
20:00;"0,180"
20:15;"0,160"
20:30;"0,132"
20:45;"0,108"
21:00;"0,076"
21:15;"0,048"
21:30;"0,032"
21:45;"0,008"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
