 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,032"
06:45;"0,100"
07:00;"0,168"
07:15;"0,208"
07:30;"0,216"
07:45;"0,116"
08:00;"0,348"
08:15;"1,620"
08:30;"2,364"
08:45;"0,568"
09:00;"0,616"
09:15;"0,484"
09:30;"1,176"
09:45;"0,984"
10:00;"1,568"
10:15;"0,828"
10:30;"0,740"
10:45;"0,628"
11:00;"0,928"
11:15;"1,052"
11:30;"1,472"
11:45;"3,000"
12:00;"3,764"
12:15;"2,896"
12:30;"3,848"
12:45;"3,620"
13:00;"3,236"
13:15;"3,180"
13:30;"1,040"
13:45;"1,156"
14:00;"1,280"
14:15;"1,944"
14:30;"0,668"
14:45;"0,128"
15:00;"0,924"
15:15;"0,704"
15:30;"0,464"
15:45;"0,604"
16:00;"0,808"
16:15;"0,588"
16:30;"0,552"
16:45;"0,436"
17:00;"0,364"
17:15;"0,568"
17:30;"0,720"
17:45;"0,852"
18:00;"0,772"
18:15;"0,640"
18:30;"0,540"
18:45;"0,496"
19:00;"0,284"
19:15;"0,072"
19:30;"0,088"
19:45;"0,016"
20:00;"0,000"
20:15;"0,000"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
