 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,020"
06:30;"0,040"
06:45;"0,136"
07:00;"0,300"
07:15;"0,196"
07:30;"0,116"
07:45;"0,144"
08:00;"0,200"
08:15;"0,232"
08:30;"0,376"
08:45;"0,500"
09:00;"0,868"
09:15;"1,308"
09:30;"2,832"
09:45;"4,840"
10:00;"4,428"
10:15;"3,608"
10:30;"4,788"
10:45;"4,748"
11:00;"4,608"
11:15;"3,920"
11:30;"3,388"
11:45;"4,708"
12:00;"4,836"
12:15;"4,488"
12:30;"3,252"
12:45;"3,844"
13:00;"4,416"
13:15;"3,596"
13:30;"2,828"
13:45;"3,696"
14:00;"2,184"
14:15;"1,640"
14:30;"2,948"
14:45;"2,744"
15:00;"2,140"
15:15;"2,424"
15:30;"1,964"
15:45;"1,612"
16:00;"1,096"
16:15;"1,148"
16:30;"0,976"
16:45;"0,848"
17:00;"0,976"
17:15;"1,108"
17:30;"1,296"
17:45;"1,084"
18:00;"0,912"
18:15;"0,936"
18:30;"0,808"
18:45;"0,752"
19:00;"0,916"
19:15;"0,572"
19:30;"0,356"
19:45;"0,400"
20:00;"0,352"
20:15;"0,280"
20:30;"0,200"
20:45;"0,080"
21:00;"0,016"
21:15;"0,012"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
