 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,008"
06:00;"0,056"
06:15;"0,228"
06:30;"0,732"
06:45;"1,380"
07:00;"1,900"
07:15;"2,300"
07:30;"2,632"
07:45;"2,872"
08:00;"3,112"
08:15;"3,300"
08:30;"3,528"
08:45;"3,700"
09:00;"3,876"
09:15;"4,052"
09:30;"4,176"
09:45;"4,304"
10:00;"4,344"
10:15;"4,400"
10:30;"4,436"
10:45;"4,388"
11:00;"4,408"
11:15;"4,400"
11:30;"4,344"
11:45;"4,328"
12:00;"4,220"
12:15;"4,120"
12:30;"4,072"
12:45;"3,956"
13:00;"3,736"
13:15;"3,424"
13:30;"3,504"
13:45;"3,436"
14:00;"3,176"
14:15;"2,852"
14:30;"2,928"
14:45;"2,660"
15:00;"2,324"
15:15;"1,720"
15:30;"1,868"
15:45;"1,612"
16:00;"1,104"
16:15;"1,296"
16:30;"0,884"
16:45;"0,780"
17:00;"0,852"
17:15;"0,760"
17:30;"0,692"
17:45;"0,744"
18:00;"0,716"
18:15;"0,700"
18:30;"0,652"
18:45;"0,700"
19:00;"0,696"
19:15;"0,668"
19:30;"0,516"
19:45;"0,372"
20:00;"0,316"
20:15;"0,260"
20:30;"0,216"
20:45;"0,176"
21:00;"0,128"
21:15;"0,084"
21:30;"0,036"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
