 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,004"
06:45;"0,028"
07:00;"0,072"
07:15;"0,092"
07:30;"0,136"
07:45;"0,196"
08:00;"0,232"
08:15;"0,240"
08:30;"0,252"
08:45;"0,292"
09:00;"0,352"
09:15;"0,492"
09:30;"0,724"
09:45;"1,036"
10:00;"0,716"
10:15;"0,436"
10:30;"0,240"
10:45;"0,564"
11:00;"1,220"
11:15;"1,884"
11:30;"2,200"
11:45;"2,048"
12:00;"0,496"
12:15;"0,620"
12:30;"0,964"
12:45;"1,076"
13:00;"1,328"
13:15;"1,252"
13:30;"1,516"
13:45;"1,576"
14:00;"1,440"
14:15;"1,908"
14:30;"1,868"
14:45;"1,540"
15:00;"1,616"
15:15;"1,844"
15:30;"1,552"
15:45;"1,412"
16:00;"1,204"
16:15;"1,284"
16:30;"1,168"
16:45;"1,208"
17:00;"0,880"
17:15;"1,000"
17:30;"0,764"
17:45;"0,724"
18:00;"0,780"
18:15;"0,484"
18:30;"0,576"
18:45;"0,680"
19:00;"0,528"
19:15;"0,496"
19:30;"0,540"
19:45;"0,372"
20:00;"0,284"
20:15;"0,256"
20:30;"0,224"
20:45;"0,156"
21:00;"0,104"
21:15;"0,060"
21:30;"0,020"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
