 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,028"
06:00;"0,072"
06:15;"0,368"
06:30;"1,088"
06:45;"1,852"
07:00;"2,324"
07:15;"2,672"
07:30;"2,972"
07:45;"3,244"
08:00;"3,472"
08:15;"3,676"
08:30;"3,872"
08:45;"4,052"
09:00;"4,204"
09:15;"4,332"
09:30;"4,412"
09:45;"4,520"
10:00;"4,592"
10:15;"4,332"
10:30;"4,720"
10:45;"4,720"
11:00;"4,772"
11:15;"4,580"
11:30;"4,248"
11:45;"4,560"
12:00;"4,544"
12:15;"2,804"
12:30;"4,252"
12:45;"3,964"
13:00;"1,396"
13:15;"3,892"
13:30;"3,180"
13:45;"2,788"
14:00;"2,568"
14:15;"3,504"
14:30;"2,360"
14:45;"1,852"
15:00;"2,744"
15:15;"2,320"
15:30;"1,624"
15:45;"1,516"
16:00;"1,248"
16:15;"0,856"
16:30;"0,972"
16:45;"0,584"
17:00;"0,592"
17:15;"0,676"
17:30;"0,724"
17:45;"0,632"
18:00;"0,520"
18:15;"0,404"
18:30;"0,304"
18:45;"0,300"
19:00;"0,272"
19:15;"0,264"
19:30;"0,240"
19:45;"0,216"
20:00;"0,192"
20:15;"0,164"
20:30;"0,136"
20:45;"0,116"
21:00;"0,084"
21:15;"0,056"
21:30;"0,024"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
