 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,000"
07:15;"0,016"
07:30;"0,028"
07:45;"0,048"
08:00;"0,104"
08:15;"0,164"
08:30;"0,272"
08:45;"0,440"
09:00;"0,412"
09:15;"0,424"
09:30;"0,508"
09:45;"0,340"
10:00;"0,472"
10:15;"0,372"
10:30;"0,308"
10:45;"0,512"
11:00;"0,768"
11:15;"0,848"
11:30;"0,584"
11:45;"0,264"
12:00;"0,504"
12:15;"0,924"
12:30;"1,180"
12:45;"1,096"
13:00;"0,784"
13:15;"0,912"
13:30;"0,944"
13:45;"0,696"
14:00;"0,792"
14:15;"1,144"
14:30;"0,504"
14:45;"0,468"
15:00;"1,296"
15:15;"1,172"
15:30;"1,308"
15:45;"1,524"
16:00;"1,184"
16:15;"0,572"
16:30;"1,140"
16:45;"1,180"
17:00;"0,964"
17:15;"0,896"
17:30;"0,616"
17:45;"0,720"
18:00;"0,744"
18:15;"0,696"
18:30;"0,588"
18:45;"0,576"
19:00;"0,576"
19:15;"0,376"
19:30;"0,240"
19:45;"0,204"
20:00;"0,152"
20:15;"0,084"
20:30;"0,036"
20:45;"0,004"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
