 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,008"
06:00;"0,064"
06:15;"0,152"
06:30;"0,244"
06:45;"0,244"
07:00;"0,380"
07:15;"1,336"
07:30;"2,828"
07:45;"2,996"
08:00;"3,212"
08:15;"3,452"
08:30;"3,624"
08:45;"4,008"
09:00;"4,124"
09:15;"4,292"
09:30;"4,480"
09:45;"4,476"
10:00;"4,636"
10:15;"4,780"
10:30;"4,244"
10:45;"3,336"
11:00;"2,284"
11:15;"3,036"
11:30;"2,012"
11:45;"1,036"
12:00;"1,584"
12:15;"3,084"
12:30;"2,784"
12:45;"1,664"
13:00;"3,032"
13:15;"3,136"
13:30;"2,148"
13:45;"2,484"
14:00;"2,752"
14:15;"3,104"
14:30;"1,928"
14:45;"2,960"
15:00;"1,388"
15:15;"1,976"
15:30;"1,296"
15:45;"1,356"
16:00;"1,276"
16:15;"1,040"
16:30;"1,112"
16:45;"1,196"
17:00;"1,052"
17:15;"0,920"
17:30;"1,004"
17:45;"0,976"
18:00;"0,880"
18:15;"0,864"
18:30;"0,732"
18:45;"0,628"
19:00;"0,644"
19:15;"0,500"
19:30;"0,280"
19:45;"0,316"
20:00;"0,316"
20:15;"0,184"
20:30;"0,156"
20:45;"0,156"
21:00;"0,116"
21:15;"0,064"
21:30;"0,032"
21:45;"0,008"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
