 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,024"
06:00;"0,080"
06:15;"0,316"
06:30;"0,920"
06:45;"1,616"
07:00;"2,116"
07:15;"2,440"
07:30;"2,728"
07:45;"3,044"
08:00;"2,952"
08:15;"3,284"
08:30;"3,740"
08:45;"2,852"
09:00;"3,356"
09:15;"3,400"
09:30;"3,696"
09:45;"2,736"
10:00;"1,904"
10:15;"0,372"
10:30;"0,728"
10:45;"3,772"
11:00;"4,444"
11:15;"4,004"
11:30;"2,460"
11:45;"3,820"
12:00;"4,308"
12:15;"3,596"
12:30;"3,356"
12:45;"3,324"
13:00;"2,320"
13:15;"1,388"
13:30;"1,568"
13:45;"1,636"
14:00;"1,672"
14:15;"1,976"
14:30;"2,632"
14:45;"2,388"
15:00;"2,376"
15:15;"1,744"
15:30;"1,380"
15:45;"1,344"
16:00;"1,084"
16:15;"0,680"
16:30;"0,664"
16:45;"0,784"
17:00;"0,404"
17:15;"0,080"
17:30;"0,060"
17:45;"0,232"
18:00;"0,172"
18:15;"0,036"
18:30;"0,112"
18:45;"0,228"
19:00;"0,420"
19:15;"0,348"
19:30;"0,080"
19:45;"0,000"
20:00;"0,004"
20:15;"0,056"
20:30;"0,080"
20:45;"0,168"
21:00;"0,152"
21:15;"0,112"
21:30;"0,052"
21:45;"0,004"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
