 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,016"
06:45;"0,036"
07:00;"0,036"
07:15;"0,052"
07:30;"0,096"
07:45;"0,196"
08:00;"0,336"
08:15;"0,592"
08:30;"0,492"
08:45;"0,452"
09:00;"0,688"
09:15;"1,176"
09:30;"0,892"
09:45;"1,632"
10:00;"1,600"
10:15;"1,052"
10:30;"0,968"
10:45;"1,248"
11:00;"1,348"
11:15;"0,396"
11:30;"0,936"
11:45;"2,092"
12:00;"3,992"
12:15;"3,596"
12:30;"3,628"
12:45;"1,076"
13:00;"0,544"
13:15;"0,612"
13:30;"2,436"
13:45;"2,520"
14:00;"1,384"
14:15;"0,920"
14:30;"0,772"
14:45;"1,492"
15:00;"1,760"
15:15;"1,940"
15:30;"1,660"
15:45;"0,364"
16:00;"0,792"
16:15;"1,056"
16:30;"0,788"
16:45;"0,820"
17:00;"1,196"
17:15;"1,176"
17:30;"1,180"
17:45;"1,116"
18:00;"1,052"
18:15;"0,864"
18:30;"0,444"
18:45;"0,348"
19:00;"0,496"
19:15;"0,408"
19:30;"0,376"
19:45;"0,368"
20:00;"0,300"
20:15;"0,252"
20:30;"0,128"
20:45;"0,056"
21:00;"0,044"
21:15;"0,040"
21:30;"0,020"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
