 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,000"
07:15;"0,028"
07:30;"0,148"
07:45;"0,260"
08:00;"0,400"
08:15;"0,384"
08:30;"0,444"
08:45;"0,528"
09:00;"0,596"
09:15;"0,584"
09:30;"0,592"
09:45;"0,604"
10:00;"0,624"
10:15;"0,740"
10:30;"1,344"
10:45;"2,320"
11:00;"2,596"
11:15;"2,856"
11:30;"2,716"
11:45;"2,196"
12:00;"2,388"
12:15;"2,340"
12:30;"2,140"
12:45;"1,852"
13:00;"1,944"
13:15;"1,736"
13:30;"1,764"
13:45;"1,856"
14:00;"1,796"
14:15;"2,052"
14:30;"2,104"
14:45;"1,904"
15:00;"1,800"
15:15;"1,828"
15:30;"1,896"
15:45;"1,684"
16:00;"1,364"
16:15;"1,160"
16:30;"1,020"
16:45;"0,908"
17:00;"0,864"
17:15;"0,800"
17:30;"0,776"
17:45;"0,660"
18:00;"0,456"
18:15;"0,296"
18:30;"0,256"
18:45;"0,248"
19:00;"0,232"
19:15;"0,204"
19:30;"0,144"
19:45;"0,076"
20:00;"0,032"
20:15;"0,000"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
