 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,004"
07:00;"0,084"
07:15;"0,120"
07:30;"0,256"
07:45;"0,580"
08:00;"1,484"
08:15;"2,656"
08:30;"2,960"
08:45;"3,460"
09:00;"3,896"
09:15;"2,152"
09:30;"2,624"
09:45;"4,148"
10:00;"4,228"
10:15;"4,176"
10:30;"4,216"
10:45;"4,436"
11:00;"3,524"
11:15;"3,992"
11:30;"2,264"
11:45;"3,640"
12:00;"2,924"
12:15;"2,320"
12:30;"1,860"
12:45;"3,232"
13:00;"2,628"
13:15;"2,124"
13:30;"2,784"
13:45;"3,060"
14:00;"3,020"
14:15;"2,624"
14:30;"2,520"
14:45;"2,556"
15:00;"2,120"
15:15;"1,952"
15:30;"1,716"
15:45;"1,276"
16:00;"1,096"
16:15;"0,988"
16:30;"0,764"
16:45;"0,644"
17:00;"0,820"
17:15;"0,880"
17:30;"0,852"
17:45;"0,904"
18:00;"0,516"
18:15;"0,336"
18:30;"0,472"
18:45;"0,564"
19:00;"0,548"
19:15;"0,332"
19:30;"0,288"
19:45;"0,316"
20:00;"0,196"
20:15;"0,120"
20:30;"0,080"
20:45;"0,044"
21:00;"0,016"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
