 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,028"
06:15;"0,104"
06:30;"0,200"
06:45;"0,760"
07:00;"1,720"
07:15;"2,176"
07:30;"2,516"
07:45;"2,768"
08:00;"3,020"
08:15;"3,304"
08:30;"3,576"
08:45;"3,744"
09:00;"3,844"
09:15;"4,008"
09:30;"4,120"
09:45;"4,312"
10:00;"4,320"
10:15;"4,320"
10:30;"4,360"
10:45;"4,340"
11:00;"4,156"
11:15;"4,100"
11:30;"4,304"
11:45;"4,664"
12:00;"4,116"
12:15;"3,908"
12:30;"2,856"
12:45;"3,476"
13:00;"2,856"
13:15;"3,704"
13:30;"3,304"
13:45;"3,208"
14:00;"2,500"
14:15;"2,936"
14:30;"2,748"
14:45;"2,300"
15:00;"2,184"
15:15;"1,860"
15:30;"1,668"
15:45;"1,468"
16:00;"1,248"
16:15;"1,184"
16:30;"0,912"
16:45;"0,896"
17:00;"0,860"
17:15;"0,812"
17:30;"0,904"
17:45;"0,816"
18:00;"0,668"
18:15;"0,548"
18:30;"0,468"
18:45;"0,392"
19:00;"0,292"
19:15;"0,260"
19:30;"0,248"
19:45;"0,212"
20:00;"0,184"
20:15;"0,136"
20:30;"0,072"
20:45;"0,044"
21:00;"0,044"
21:15;"0,028"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
