 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,016"
06:00;"0,096"
06:15;"0,200"
06:30;"0,300"
06:45;"0,248"
07:00;"0,268"
07:15;"0,416"
07:30;"0,440"
07:45;"0,512"
08:00;"0,728"
08:15;"0,820"
08:30;"0,828"
08:45;"1,076"
09:00;"1,352"
09:15;"1,532"
09:30;"1,860"
09:45;"3,568"
10:00;"4,432"
10:15;"4,348"
10:30;"4,364"
10:45;"4,308"
11:00;"4,332"
11:15;"4,260"
11:30;"4,180"
11:45;"4,148"
12:00;"4,124"
12:15;"4,036"
12:30;"3,756"
12:45;"3,480"
13:00;"2,952"
13:15;"3,300"
13:30;"3,240"
13:45;"3,080"
14:00;"2,668"
14:15;"2,620"
14:30;"2,364"
14:45;"2,320"
15:00;"2,364"
15:15;"1,884"
15:30;"1,772"
15:45;"1,416"
16:00;"1,180"
16:15;"1,048"
16:30;"0,856"
16:45;"0,776"
17:00;"0,740"
17:15;"0,716"
17:30;"0,656"
17:45;"0,536"
18:00;"0,488"
18:15;"0,500"
18:30;"0,500"
18:45;"0,496"
19:00;"0,396"
19:15;"0,348"
19:30;"0,300"
19:45;"0,280"
20:00;"0,256"
20:15;"0,216"
20:30;"0,168"
20:45;"0,140"
21:00;"0,116"
21:15;"0,084"
21:30;"0,044"
21:45;"0,004"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
