 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,008"
07:15;"0,080"
07:30;"0,280"
07:45;"1,452"
08:00;"2,104"
08:15;"2,520"
08:30;"2,856"
08:45;"3,232"
09:00;"3,556"
09:15;"3,764"
09:30;"3,956"
09:45;"4,096"
10:00;"4,204"
10:15;"4,336"
10:30;"4,112"
10:45;"4,532"
11:00;"4,468"
11:15;"4,300"
11:30;"1,832"
11:45;"2,068"
12:00;"2,504"
12:15;"2,532"
12:30;"1,548"
12:45;"2,336"
13:00;"1,632"
13:15;"1,508"
13:30;"0,788"
13:45;"0,928"
14:00;"2,232"
14:15;"1,532"
14:30;"0,924"
14:45;"1,328"
15:00;"1,272"
15:15;"1,144"
15:30;"0,912"
15:45;"1,068"
16:00;"0,684"
16:15;"0,904"
16:30;"0,656"
16:45;"0,868"
17:00;"0,576"
17:15;"0,464"
17:30;"0,596"
17:45;"0,796"
18:00;"0,540"
18:15;"0,392"
18:30;"0,324"
18:45;"0,232"
19:00;"0,240"
19:15;"0,216"
19:30;"0,120"
19:45;"0,084"
20:00;"0,136"
20:15;"0,132"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
