 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,028"
06:30;"0,124"
06:45;"0,324"
07:00;"1,412"
07:15;"2,232"
07:30;"1,688"
07:45;"3,008"
08:00;"3,068"
08:15;"1,884"
08:30;"2,172"
08:45;"2,940"
09:00;"3,820"
09:15;"4,288"
09:30;"4,044"
09:45;"3,876"
10:00;"3,880"
10:15;"4,348"
10:30;"4,036"
10:45;"4,472"
11:00;"4,844"
11:15;"4,700"
11:30;"4,560"
11:45;"4,160"
12:00;"4,568"
12:15;"3,856"
12:30;"3,648"
12:45;"3,440"
13:00;"2,344"
13:15;"1,944"
13:30;"2,688"
13:45;"2,668"
14:00;"2,788"
14:15;"1,840"
14:30;"2,352"
14:45;"2,184"
15:00;"2,352"
15:15;"1,784"
15:30;"1,884"
15:45;"1,812"
16:00;"1,400"
16:15;"1,132"
16:30;"0,876"
16:45;"0,852"
17:00;"0,600"
17:15;"0,736"
17:30;"0,852"
17:45;"0,872"
18:00;"0,984"
18:15;"0,600"
18:30;"0,172"
18:45;"0,464"
19:00;"0,704"
19:15;"0,552"
19:30;"0,552"
19:45;"0,416"
20:00;"0,312"
20:15;"0,372"
20:30;"0,388"
20:45;"0,152"
21:00;"0,028"
21:15;"0,004"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
