 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,020"
07:00;"0,080"
07:15;"0,212"
07:30;"0,104"
07:45;"0,204"
08:00;"0,332"
08:15;"0,624"
08:30;"0,872"
08:45;"0,648"
09:00;"0,564"
09:15;"0,736"
09:30;"0,576"
09:45;"0,920"
10:00;"0,920"
10:15;"0,716"
10:30;"0,772"
10:45;"1,096"
11:00;"0,716"
11:15;"0,644"
11:30;"0,764"
11:45;"0,696"
12:00;"0,980"
12:15;"0,904"
12:30;"0,592"
12:45;"0,916"
13:00;"0,812"
13:15;"0,772"
13:30;"0,464"
13:45;"0,468"
14:00;"0,528"
14:15;"0,420"
14:30;"0,356"
14:45;"0,472"
15:00;"0,428"
15:15;"0,516"
15:30;
15:45;"0,520"
16:00;"0,728"
16:15;"0,756"
16:30;"0,668"
16:45;"0,676"
17:00;"0,504"
17:15;"0,200"
17:30;"0,396"
17:45;"0,412"
18:00;"0,424"
18:15;"0,292"
18:30;"0,376"
18:45;"0,388"
19:00;"0,548"
19:15;"0,536"
19:30;"0,308"
19:45;"0,228"
20:00;"0,160"
20:15;"0,092"
20:30;"0,052"
20:45;"0,032"
21:00;"0,004"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
