 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,040"
06:15;"0,368"
06:30;"1,096"
06:45;"1,892"
07:00;"2,380"
07:15;"2,696"
07:30;"2,992"
07:45;"3,240"
08:00;"3,488"
08:15;"3,736"
08:30;"3,932"
08:45;"4,088"
09:00;"4,240"
09:15;"4,348"
09:30;"4,448"
09:45;"4,032"
10:00;"2,544"
10:15;"3,700"
10:30;"4,396"
10:45;"2,720"
11:00;"2,572"
11:15;"2,704"
11:30;"2,440"
11:45;"3,004"
12:00;"3,732"
12:15;"2,632"
12:30;"1,032"
12:45;"1,988"
13:00;"0,508"
13:15;"2,556"
13:30;"1,964"
13:45;"1,976"
14:00;"0,780"
14:15;"0,820"
14:30;"1,212"
14:45;"2,352"
15:00;"2,368"
15:15;"1,696"
15:30;"2,384"
15:45;"0,932"
16:00;"1,260"
16:15;"1,456"
16:30;"0,780"
16:45;"0,608"
17:00;"0,444"
17:15;"0,740"
17:30;"0,596"
17:45;"0,884"
18:00;"0,788"
18:15;"0,788"
18:30;"0,500"
18:45;"0,500"
19:00;"0,548"
19:15;"0,468"
19:30;"0,540"
19:45;"0,360"
20:00;"0,200"
20:15;"0,080"
20:30;"0,124"
20:45;"0,136"
21:00;"0,120"
21:15;"0,084"
21:30;"0,040"
21:45;"0,004"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
