 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,004"
06:00;"0,064"
06:15;"0,176"
06:30;"0,384"
06:45;"0,920"
07:00;"1,876"
07:15;"2,088"
07:30;"2,684"
07:45;"2,632"
08:00;"2,668"
08:15;"3,012"
08:30;"3,396"
08:45;"3,132"
09:00;"3,668"
09:15;"3,704"
09:30;"4,100"
09:45;"4,252"
10:00;"3,704"
10:15;"3,348"
10:30;"4,044"
10:45;"3,868"
11:00;"3,308"
11:15;"2,540"
11:30;"3,476"
11:45;"4,324"
12:00;"1,920"
12:15;"3,996"
12:30;"4,208"
12:45;"4,040"
13:00;"4,036"
13:15;"2,472"
13:30;"3,988"
13:45;"3,688"
14:00;"3,624"
14:15;"3,416"
14:30;"2,656"
14:45;"1,828"
15:00;"1,832"
15:15;"2,372"
15:30;"2,004"
15:45;"1,536"
16:00;"1,300"
16:15;"1,096"
16:30;"1,040"
16:45;"0,904"
17:00;"0,712"
17:15;"0,764"
17:30;"0,776"
17:45;"0,468"
18:00;"0,476"
18:15;"0,424"
18:30;"0,452"
18:45;"0,396"
19:00;"0,320"
19:15;"0,280"
19:30;"0,264"
19:45;"0,252"
20:00;"0,220"
20:15;"0,232"
20:30;"0,172"
20:45;"0,136"
21:00;"0,092"
21:15;"0,056"
21:30;"0,032"
21:45;"0,004"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
