 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,008"
06:00;"0,060"
06:15;"0,196"
06:30;"0,344"
06:45;"0,832"
07:00;"0,508"
07:15;"0,728"
07:30;"1,844"
07:45;"2,472"
08:00;"2,784"
08:15;"1,416"
08:30;"2,140"
08:45;"2,512"
09:00;"3,152"
09:15;"3,476"
09:30;"3,792"
09:45;"3,900"
10:00;"4,024"
10:15;"4,156"
10:30;"4,144"
10:45;"4,360"
11:00;"4,396"
11:15;"4,340"
11:30;"3,996"
11:45;"2,276"
12:00;"1,720"
12:15;"1,396"
12:30;"1,400"
12:45;"1,076"
13:00;"1,096"
13:15;"1,088"
13:30;"1,268"
13:45;"2,044"
14:00;"2,112"
14:15;"2,320"
14:30;"2,288"
14:45;"1,656"
15:00;"1,216"
15:15;"1,340"
15:30;"1,680"
15:45;"1,800"
16:00;"1,660"
16:15;"1,380"
16:30;"1,076"
16:45;"1,056"
17:00;"1,008"
17:15;"1,180"
17:30;"1,020"
17:45;"0,824"
18:00;"0,764"
18:15;"0,744"
18:30;"0,616"
18:45;"0,584"
19:00;"0,564"
19:15;"0,400"
19:30;"0,340"
19:45;"0,260"
20:00;"0,340"
20:15;"0,276"
20:30;"0,196"
20:45;"0,124"
21:00;"0,052"
21:15;"0,012"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
