 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,064"
07:15;"0,152"
07:30;"0,640"
07:45;"1,912"
08:00;"2,332"
08:15;"2,664"
08:30;"3,000"
08:45;"3,296"
09:00;"3,544"
09:15;"3,712"
09:30;"3,792"
09:45;"3,900"
10:00;"3,728"
10:15;"3,924"
10:30;"4,236"
10:45;"4,220"
11:00;"4,200"
11:15;"4,188"
11:30;"4,164"
11:45;"4,060"
12:00;"3,976"
12:15;"3,876"
12:30;"3,764"
12:45;"3,620"
13:00;"3,448"
13:15;"3,308"
13:30;"3,140"
13:45;"2,932"
14:00;"2,720"
14:15;"2,472"
14:30;"2,216"
14:45;"1,964"
15:00;"1,656"
15:15;"1,356"
15:30;"1,056"
15:45;"0,720"
16:00;"0,468"
16:15;"0,404"
16:30;"0,364"
16:45;"0,336"
17:00;"0,320"
17:15;"0,300"
17:30;"0,288"
17:45;"0,280"
18:00;"0,272"
18:15;"0,248"
18:30;"0,232"
18:45;"0,216"
19:00;"0,188"
19:15;"0,168"
19:30;"0,136"
19:45;"0,108"
20:00;"0,064"
20:15;"0,036"
20:30;"0,012"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
