 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,016"
06:45;"0,028"
07:00;"0,076"
07:15;"0,072"
07:30;"0,116"
07:45;"0,192"
08:00;"0,252"
08:15;"0,396"
08:30;"0,492"
08:45;"0,596"
09:00;"0,664"
09:15;"0,900"
09:30;"0,900"
09:45;"0,796"
10:00;"0,596"
10:15;"0,992"
10:30;"1,072"
10:45;"0,804"
11:00;"0,632"
11:15;"0,728"
11:30;"0,712"
11:45;"0,468"
12:00;"0,528"
12:15;"0,680"
12:30;"0,488"
12:45;"0,576"
13:00;"0,428"
13:15;"0,512"
13:30;"0,516"
13:45;"0,624"
14:00;"0,928"
14:15;"0,520"
14:30;"0,564"
14:45;"0,588"
15:00;"0,756"
15:15;"0,556"
15:30;"0,476"
15:45;"0,616"
16:00;"0,672"
16:15;"0,520"
16:30;"0,672"
16:45;"0,524"
17:00;"0,264"
17:15;"0,360"
17:30;"0,584"
17:45;"0,616"
18:00;"0,628"
18:15;"0,408"
18:30;"0,432"
18:45;"0,456"
19:00;"0,336"
19:15;"0,092"
19:30;"0,040"
19:45;"0,032"
20:00;"0,080"
20:15;"0,088"
20:30;"0,044"
20:45;"0,056"
21:00;"0,100"
21:15;"0,020"
21:30;"0,004"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
