 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,008"
06:45;"0,072"
07:00;"0,172"
07:15;"0,804"
07:30;"1,532"
07:45;"1,956"
08:00;"2,356"
08:15;"2,572"
08:30;"3,228"
08:45;"3,468"
09:00;"3,804"
09:15;"3,020"
09:30;"3,204"
09:45;"3,728"
10:00;"4,296"
10:15;"4,312"
10:30;"3,556"
10:45;"1,064"
11:00;"2,256"
11:15;"2,180"
11:30;"2,052"
11:45;"3,084"
12:00;"2,160"
12:15;"1,216"
12:30;"2,248"
12:45;"1,748"
13:00;"1,560"
13:15;"2,624"
13:30;"1,980"
13:45;"1,992"
14:00;"2,084"
14:15;"2,188"
14:30;"1,548"
14:45;"1,752"
15:00;"2,088"
15:15;"1,620"
15:30;"1,712"
15:45;"1,284"
16:00;"1,288"
16:15;"1,448"
16:30;"0,988"
16:45;"0,812"
17:00;"0,928"
17:15;"1,084"
17:30;"0,940"
17:45;"0,940"
18:00;"0,752"
18:15;"0,604"
18:30;"0,596"
18:45;"0,584"
19:00;"0,404"
19:15;"0,376"
19:30;"0,260"
19:45;"0,180"
20:00;"0,100"
20:15;"0,096"
20:30;"0,068"
20:45;"0,036"
21:00;"0,004"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
