 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,024"
06:15;"0,188"
06:30;"0,288"
06:45;"0,188"
07:00;"0,212"
07:15;"0,324"
07:30;"0,420"
07:45;"0,512"
08:00;"0,704"
08:15;"0,712"
08:30;"0,680"
08:45;"0,672"
09:00;"0,736"
09:15;"0,716"
09:30;"0,864"
09:45;"0,968"
10:00;"1,436"
10:15;"1,872"
10:30;"2,076"
10:45;"3,724"
11:00;"0,004"
11:15;"0,000"
11:30;"0,000"
11:45;"1,780"
12:00;"3,224"
12:15;"4,272"
12:30;"4,076"
12:45;"4,044"
13:00;"3,248"
13:15;"2,652"
13:30;"3,572"
13:45;"3,492"
14:00;"2,600"
14:15;"2,996"
14:30;"3,012"
14:45;"2,244"
15:00;"2,528"
15:15;"2,084"
15:30;"1,684"
15:45;"1,420"
16:00;"1,020"
16:15;"0,924"
16:30;"0,732"
16:45;"0,616"
17:00;"0,492"
17:15;"0,432"
17:30;"0,328"
17:45;"0,312"
18:00;"0,332"
18:15;"0,316"
18:30;"0,284"
18:45;"0,268"
19:00;"0,256"
19:15;"0,240"
19:30;"0,228"
19:45;"0,212"
20:00;"0,188"
20:15;"0,148"
20:30;"0,164"
20:45;"0,128"
21:00;"0,080"
21:15;"0,052"
21:30;"0,028"
21:45;"0,004"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
