 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,020"
07:00;"0,192"
07:15;"0,100"
07:30;"0,084"
07:45;"0,156"
08:00;"0,416"
08:15;"0,696"
08:30;"0,496"
08:45;"0,312"
09:00;"0,708"
09:15;"1,240"
09:30;"1,080"
09:45;"1,816"
10:00;"1,248"
10:15;"1,248"
10:30;"1,220"
10:45;"0,400"
11:00;"1,004"
11:15;"2,204"
11:30;"4,244"
11:45;"3,072"
12:00;"0,648"
12:15;"3,020"
12:30;"3,428"
12:45;"2,760"
13:00;"1,968"
13:15;"1,708"
13:30;"2,172"
13:45;"3,404"
14:00;"3,144"
14:15;"1,820"
14:30;"0,692"
14:45;"1,036"
15:00;"2,020"
15:15;"1,712"
15:30;"2,484"
15:45;"2,124"
16:00;"1,672"
16:15;"1,156"
16:30;"1,416"
16:45;"1,320"
17:00;"1,208"
17:15;"1,020"
17:30;"0,848"
17:45;"0,640"
18:00;"0,760"
18:15;"0,552"
18:30;"0,276"
18:45;"0,348"
19:00;"0,468"
19:15;"0,416"
19:30;"0,368"
19:45;"0,304"
20:00;"0,188"
20:15;"0,100"
20:30;"0,092"
20:45;"0,036"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
