 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,020"
06:00;"0,076"
06:15;"0,180"
06:30;"0,496"
06:45;"0,944"
07:00;"1,580"
07:15;"2,152"
07:30;"2,560"
07:45;"2,700"
08:00;"3,000"
08:15;"3,404"
08:30;"2,628"
08:45;"2,552"
09:00;"4,012"
09:15;"4,248"
09:30;"3,880"
09:45;"2,128"
10:00;"2,032"
10:15;"2,580"
10:30;"2,744"
10:45;"2,056"
11:00;"2,188"
11:15;"1,972"
11:30;"2,192"
11:45;"2,740"
12:00;"2,448"
12:15;"3,156"
12:30;"2,200"
12:45;"1,620"
13:00;"1,772"
13:15;"1,808"
13:30;"1,872"
13:45;"1,752"
14:00;"1,768"
14:15;"2,276"
14:30;"2,736"
14:45;"2,608"
15:00;"1,836"
15:15;"1,780"
15:30;"2,116"
15:45;"1,272"
16:00;"1,204"
16:15;"1,336"
16:30;"1,140"
16:45;"0,984"
17:00;"1,096"
17:15;"1,060"
17:30;"1,052"
17:45;"1,052"
18:00;"0,912"
18:15;"0,872"
18:30;"0,824"
18:45;"0,444"
19:00;"0,172"
19:15;"0,180"
19:30;"0,120"
19:45;"0,072"
20:00;"0,104"
20:15;"0,124"
20:30;"0,068"
20:45;"0,008"
21:00;"0,000"
21:15;"0,000"
21:30;"0,024"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
