 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,012"
07:00;"0,088"
07:15;"0,184"
07:30;"0,764"
07:45;"1,812"
08:00;"2,212"
08:15;"2,560"
08:30;"2,868"
08:45;"3,132"
09:00;"3,352"
09:15;"3,552"
09:30;"3,708"
09:45;"3,848"
10:00;"3,956"
10:15;"4,032"
10:30;"4,096"
10:45;"4,136"
11:00;"4,144"
11:15;"4,136"
11:30;"4,080"
11:45;"4,028"
12:00;"3,924"
12:15;"3,828"
12:30;"3,732"
12:45;"3,612"
13:00;"3,460"
13:15;"3,292"
13:30;"3,116"
13:45;"2,932"
14:00;"2,716"
14:15;"2,480"
14:30;"2,252"
14:45;"1,996"
15:00;"1,700"
15:15;"1,396"
15:30;"1,104"
15:45;"0,776"
16:00;"0,512"
16:15;"0,444"
16:30;"0,408"
16:45;"0,376"
17:00;"0,376"
17:15;"0,352"
17:30;"0,336"
17:45;"0,320"
18:00;"0,308"
18:15;"0,284"
18:30;"0,264"
18:45;"0,244"
19:00;"0,216"
19:15;"0,188"
19:30;"0,160"
19:45;"0,120"
20:00;"0,084"
20:15;"0,048"
20:30;"0,020"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
