 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,008"
06:45;"0,056"
07:00;"0,104"
07:15;"0,112"
07:30;"0,208"
07:45;"0,352"
08:00;"0,572"
08:15;"0,804"
08:30;"0,768"
08:45;"1,048"
09:00;"3,104"
09:15;"2,232"
09:30;"2,160"
09:45;"1,952"
10:00;"1,420"
10:15;"2,620"
10:30;"2,236"
10:45;"2,904"
11:00;"3,920"
11:15;"1,744"
11:30;"1,420"
11:45;"2,580"
12:00;"2,432"
12:15;"4,760"
12:30;"4,408"
12:45;"1,840"
13:00;"1,848"
13:15;"2,056"
13:30;"2,348"
13:45;"2,064"
14:00;"1,908"
14:15;"1,276"
14:30;"1,088"
14:45;"0,728"
15:00;"0,840"
15:15;"0,792"
15:30;"0,804"
15:45;"0,648"
16:00;"0,744"
16:15;"0,808"
16:30;"0,868"
16:45;"0,748"
17:00;"0,716"
17:15;"0,640"
17:30;"0,608"
17:45;"0,692"
18:00;"0,656"
18:15;"0,580"
18:30;"0,560"
18:45;"0,536"
19:00;"0,476"
19:15;"0,344"
19:30;"0,360"
19:45;"0,292"
20:00;"0,192"
20:15;"0,096"
20:30;"0,040"
20:45;"0,020"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
