 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,004"
07:00;"0,076"
07:15;"0,172"
07:30;"0,364"
07:45;"1,572"
08:00;"2,060"
08:15;"2,428"
08:30;"2,772"
08:45;"3,044"
09:00;"3,308"
09:15;"3,484"
09:30;"3,640"
09:45;"3,804"
10:00;"3,904"
10:15;"4,012"
10:30;"4,052"
10:45;"4,088"
11:00;"4,028"
11:15;"4,040"
11:30;"4,028"
11:45;"3,916"
12:00;"3,840"
12:15;"3,668"
12:30;"3,420"
12:45;"3,476"
13:00;"3,124"
13:15;"2,848"
13:30;"2,848"
13:45;"2,420"
14:00;"2,444"
14:15;"2,304"
14:30;"2,064"
14:45;"1,784"
15:00;"1,768"
15:15;"1,464"
15:30;"1,340"
15:45;"1,124"
16:00;"0,820"
16:15;"0,684"
16:30;"0,588"
16:45;"0,492"
17:00;"0,460"
17:15;"0,416"
17:30;"0,392"
17:45;"0,360"
18:00;"0,352"
18:15;"0,320"
18:30;"0,292"
18:45;"0,236"
19:00;"0,180"
19:15;"0,184"
19:30;"0,144"
19:45;"0,128"
20:00;"0,112"
20:15;"0,068"
20:30;"0,024"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
