 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,004"
06:00;"0,044"
06:15;"0,072"
06:30;"0,112"
06:45;"0,248"
07:00;"0,392"
07:15;"0,484"
07:30;"0,500"
07:45;"0,776"
08:00;"2,068"
08:15;"0,968"
08:30;"1,776"
08:45;"2,516"
09:00;"2,604"
09:15;"2,440"
09:30;"3,656"
09:45;"4,308"
10:00;"3,604"
10:15;"2,596"
10:30;"4,196"
10:45;"4,308"
11:00;"2,880"
11:15;"2,248"
11:30;"1,796"
11:45;"1,576"
12:00;"2,308"
12:15;"1,652"
12:30;"2,596"
12:45;"1,228"
13:00;"1,016"
13:15;"2,044"
13:30;"2,336"
13:45;"3,456"
14:00;"3,100"
14:15;"2,904"
14:30;"2,432"
14:45;"2,344"
15:00;"1,496"
15:15;"1,252"
15:30;"1,136"
15:45;"0,888"
16:00;"0,588"
16:15;"0,472"
16:30;"0,544"
16:45;"0,212"
17:00;"0,216"
17:15;"0,416"
17:30;"1,044"
17:45;"0,928"
18:00;"0,532"
18:15;"0,368"
18:30;"0,176"
18:45;"0,156"
19:00;"0,128"
19:15;"0,048"
19:30;"0,048"
19:45;"0,056"
20:00;"0,044"
20:15;"0,000"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
