 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,004"
06:15;"0,032"
06:30;"0,060"
06:45;"0,260"
07:00;"1,532"
07:15;"1,688"
07:30;"1,428"
07:45;"2,820"
08:00;"2,288"
08:15;"3,340"
08:30;"3,208"
08:45;"3,276"
09:00;"2,568"
09:15;"2,648"
09:30;"3,796"
09:45;"2,536"
10:00;"2,448"
10:15;"2,992"
10:30;"2,948"
10:45;"3,632"
11:00;"4,948"
11:15;"4,912"
11:30;"4,788"
11:45;"4,372"
12:00;"4,572"
12:15;"3,716"
12:30;"4,068"
12:45;"3,644"
13:00;"3,128"
13:15;"3,816"
13:30;"3,080"
13:45;"2,844"
14:00;"2,512"
14:15;"2,836"
14:30;"2,836"
14:45;"2,492"
15:00;"2,408"
15:15;"1,716"
15:30;"1,548"
15:45;"1,208"
16:00;"1,072"
16:15;"0,804"
16:30;"0,556"
16:45;"0,520"
17:00;"0,512"
17:15;"0,584"
17:30;"0,616"
17:45;"0,612"
18:00;"0,464"
18:15;"0,456"
18:30;"0,400"
18:45;"0,364"
19:00;"0,316"
19:15;"0,252"
19:30;"0,216"
19:45;"0,192"
20:00;"0,168"
20:15;"0,128"
20:30;"0,096"
20:45;"0,056"
21:00;"0,036"
21:15;"0,004"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
