 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,000"
07:15;"0,020"
07:30;"0,060"
07:45;"0,080"
08:00;"0,140"
08:15;"0,208"
08:30;"0,316"
08:45;"0,372"
09:00;"0,552"
09:15;"0,652"
09:30;"0,648"
09:45;"0,792"
10:00;"1,056"
10:15;"1,336"
10:30;"1,688"
10:45;"2,548"
11:00;"2,700"
11:15;"3,424"
11:30;"3,396"
11:45;"3,316"
12:00;"3,168"
12:15;"2,992"
12:30;"2,776"
12:45;"2,584"
13:00;"2,332"
13:15;"2,104"
13:30;"1,828"
13:45;"1,560"
14:00;"1,224"
14:15;"0,904"
14:30;"0,604"
14:45;"0,416"
15:00;"0,344"
15:15;"0,292"
15:30;"0,280"
15:45;"0,272"
16:00;"0,276"
16:15;"0,268"
16:30;"0,260"
16:45;"0,244"
17:00;"0,228"
17:15;"0,208"
17:30;"0,172"
17:45;"0,132"
18:00;"0,108"
18:15;"0,076"
18:30;"0,040"
18:45;"0,012"
19:00;"0,000"
19:15;"0,000"
19:30;"0,000"
19:45;"0,000"
20:00;"0,000"
20:15;"0,000"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
