 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,004"
06:30;"0,064"
06:45;"0,176"
07:00;"0,416"
07:15;"1,216"
07:30;"1,752"
07:45;"1,056"
08:00;"0,740"
08:15;"1,608"
08:30;"1,656"
08:45;"2,728"
09:00;"3,396"
09:15;"3,724"
09:30;"3,944"
09:45;"4,088"
10:00;"4,212"
10:15;"4,268"
10:30;"4,324"
10:45;"4,340"
11:00;"4,360"
11:15;"4,252"
11:30;"3,152"
11:45;"3,840"
12:00;"3,356"
12:15;"3,884"
12:30;"1,912"
12:45;"3,248"
13:00;"0,996"
13:15;"1,616"
13:30;"1,908"
13:45;"1,512"
14:00;"2,000"
14:15;"1,680"
14:30;"1,256"
14:45;"2,032"
15:00;"1,060"
15:15;"1,692"
15:30;"1,640"
15:45;"1,460"
16:00;"1,496"
16:15;"1,264"
16:30;"1,088"
16:45;"0,964"
17:00;"1,080"
17:15;"1,156"
17:30;"1,072"
17:45;"0,780"
18:00;"0,812"
18:15;"0,788"
18:30;"0,524"
18:45;"0,720"
19:00;"0,560"
19:15;"0,340"
19:30;"0,360"
19:45;"0,460"
20:00;"0,248"
20:15;"0,164"
20:30;"0,116"
20:45;"0,092"
21:00;"0,040"
21:15;"0,008"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
