 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,000"
07:15;"0,000"
07:30;"0,000"
07:45;"0,020"
08:00;"0,092"
08:15;"0,172"
08:30;"0,108"
08:45;"0,096"
09:00;"0,156"
09:15;"0,288"
09:30;"0,236"
09:45;"0,300"
10:00;"0,416"
10:15;"0,444"
10:30;"0,280"
10:45;"0,324"
11:00;"0,804"
11:15;"0,844"
11:30;"0,516"
11:45;"0,448"
12:00;"0,464"
12:15;"0,392"
12:30;"0,464"
12:45;"0,444"
13:00;"0,380"
13:15;"0,280"
13:30;"0,388"
13:45;"0,404"
14:00;"0,416"
14:15;"0,336"
14:30;"0,396"
14:45;"0,408"
15:00;"0,280"
15:15;"0,288"
15:30;"0,288"
15:45;"0,420"
16:00;"0,296"
16:15;"0,336"
16:30;"0,316"
16:45;"0,164"
17:00;"0,168"
17:15;"0,124"
17:30;"0,132"
17:45;"0,104"
18:00;"0,068"
18:15;"0,040"
18:30;"0,016"
18:45;"0,000"
19:00;"0,000"
19:15;"0,000"
19:30;"0,000"
19:45;"0,000"
20:00;"0,000"
20:15;"0,000"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
