 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,000"
07:15;"0,000"
07:30;"0,000"
07:45;"0,000"
08:00;"0,036"
08:15;"0,056"
08:30;"0,008"
08:45;"0,136"
09:00;"0,304"
09:15;"0,612"
09:30;"0,584"
09:45;"0,316"
10:00;"0,512"
10:15;"0,836"
10:30;"2,244"
10:45;"1,092"
11:00;"2,036"
11:15;"2,548"
11:30;"0,904"
11:45;"2,516"
12:00;"2,044"
12:15;"0,976"
12:30;"0,712"
12:45;"2,752"
13:00;"2,072"
13:15;"0,996"
13:30;"1,868"
13:45;"1,504"
14:00;"1,236"
14:15;"0,752"
14:30;"0,476"
14:45;"0,536"
15:00;"0,724"
15:15;"0,808"
15:30;"0,844"
15:45;"0,700"
16:00;"0,632"
16:15;"0,568"
16:30;"0,444"
16:45;"0,536"
17:00;"0,312"
17:15;"0,188"
17:30;"0,148"
17:45;"0,124"
18:00;"0,096"
18:15;"0,136"
18:30;"0,096"
18:45;"0,012"
19:00;"0,000"
19:15;"0,000"
19:30;"0,000"
19:45;"0,000"
20:00;"0,000"
20:15;"0,000"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
