 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,016"
06:45;"0,112"
07:00;"0,280"
07:15;"0,580"
07:30;"0,832"
07:45;"0,468"
08:00;"0,368"
08:15;"0,352"
08:30;"0,464"
08:45;"0,720"
09:00;"0,876"
09:15;"0,948"
09:30;"1,300"
09:45;"1,664"
10:00;"2,932"
10:15;"3,576"
10:30;"4,160"
10:45;"3,136"
11:00;"1,828"
11:15;"1,672"
11:30;"1,596"
11:45;"1,468"
12:00;"1,520"
12:15;"1,600"
12:30;"1,544"
12:45;"1,316"
13:00;"1,260"
13:15;"1,380"
13:30;"1,504"
13:45;"2,364"
14:00;"2,300"
14:15;"2,208"
14:30;"3,064"
14:45;"2,656"
15:00;"2,300"
15:15;"2,012"
15:30;"1,340"
15:45;"1,116"
16:00;"1,160"
16:15;"0,984"
16:30;"0,928"
16:45;"0,784"
17:00;"0,644"
17:15;"0,552"
17:30;"0,540"
17:45;"0,488"
18:00;"0,452"
18:15;"0,396"
18:30;"0,380"
18:45;"0,364"
19:00;"0,412"
19:15;"0,356"
19:30;"0,340"
19:45;"0,260"
20:00;"0,196"
20:15;"0,128"
20:30;"0,072"
20:45;"0,028"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
