 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,016"
06:45;"0,044"
07:00;"0,088"
07:15;"0,124"
07:30;"0,168"
07:45;"0,260"
08:00;"0,376"
08:15;"0,700"
08:30;"1,852"
08:45;"3,560"
09:00;"1,576"
09:15;"3,052"
09:30;"4,184"
09:45;"4,600"
10:00;"4,612"
10:15;"4,672"
10:30;"4,668"
10:45;"4,684"
11:00;"4,516"
11:15;"4,404"
11:30;"4,432"
11:45;"3,472"
12:00;"2,840"
12:15;"3,600"
12:30;"4,244"
12:45;"3,420"
13:00;"2,032"
13:15;"1,512"
13:30;"2,468"
13:45;"2,392"
14:00;"2,892"
14:15;"1,332"
14:30;"1,788"
14:45;"1,692"
15:00;"1,272"
15:15;"1,592"
15:30;"0,824"
15:45;"1,220"
16:00;"1,376"
16:15;"1,156"
16:30;"1,244"
16:45;"1,108"
17:00;"0,796"
17:15;"0,688"
17:30;"0,888"
17:45;"0,656"
18:00;"0,752"
18:15;"0,452"
18:30;"0,452"
18:45;"0,484"
19:00;"0,476"
19:15;"0,568"
19:30;"0,300"
19:45;"0,200"
20:00;"0,136"
20:15;"0,128"
20:30;"0,104"
20:45;"0,076"
21:00;"0,048"
21:15;"0,020"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
