 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,000"
07:15;"0,000"
07:30;"0,000"
07:45;"0,000"
08:00;"0,024"
08:15;"0,040"
08:30;"0,092"
08:45;"0,192"
09:00;"0,204"
09:15;"0,248"
09:30;"0,268"
09:45;"0,368"
10:00;"0,460"
10:15;"0,576"
10:30;"1,044"
10:45;"0,856"
11:00;"1,224"
11:15;"1,192"
11:30;"1,360"
11:45;"2,748"
12:00;"2,992"
12:15;"2,840"
12:30;"2,952"
12:45;"3,116"
13:00;"3,084"
13:15;"2,920"
13:30;"2,840"
13:45;"2,648"
14:00;"2,488"
14:15;"2,248"
14:30;"2,052"
14:45;"1,848"
15:00;"1,528"
15:15;"1,316"
15:30;"1,044"
15:45;"0,864"
16:00;"0,796"
16:15;"0,696"
16:30;"0,624"
16:45;"0,568"
17:00;"0,548"
17:15;"0,576"
17:30;"0,580"
17:45;"0,572"
18:00;"0,764"
18:15;"0,156"
18:30;"0,156"
18:45;"0,156"
19:00;"0,260"
19:15;"0,092"
19:30;"0,008"
19:45;"0,000"
20:00;"0,000"
20:15;"0,000"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
