 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,000"
07:15;"0,100"
07:30;"1,364"
07:45;"2,844"
08:00;"2,256"
08:15;"1,904"
08:30;"0,948"
08:45;"0,900"
09:00;"1,580"
09:15;"2,428"
09:30;"2,960"
09:45;"4,500"
10:00;"3,460"
10:15;"1,396"
10:30;"1,416"
10:45;"2,408"
11:00;"1,156"
11:15;"1,792"
11:30;"2,844"
11:45;"2,020"
12:00;"1,396"
12:15;"0,700"
12:30;"0,836"
12:45;"2,212"
13:00;"0,704"
13:15;"0,204"
13:30;"0,996"
13:45;"2,228"
14:00;"2,524"
14:15;"2,128"
14:30;"1,212"
14:45;"2,524"
15:00;"2,128"
15:15;"1,904"
15:30;"1,336"
15:45;"0,632"
16:00;"0,144"
16:15;"0,308"
16:30;"1,240"
16:45;"1,140"
17:00;"0,988"
17:15;"0,552"
17:30;"0,472"
17:45;"0,412"
18:00;"0,356"
18:15;"0,488"
18:30;"0,572"
18:45;"0,440"
19:00;"0,452"
19:15;"0,512"
19:30;"0,336"
19:45;"0,228"
20:00;"0,204"
20:15;"0,176"
20:30;"0,088"
20:45;"0,028"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
