 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,004"
06:15;"0,044"
06:30;"0,168"
06:45;"0,724"
07:00;"1,572"
07:15;"2,008"
07:30;"2,244"
07:45;"2,664"
08:00;"2,776"
08:15;"3,140"
08:30;"3,324"
08:45;"3,716"
09:00;"3,844"
09:15;"4,152"
09:30;"2,736"
09:45;"3,716"
10:00;"2,844"
10:15;"3,720"
10:30;"4,100"
10:45;"3,664"
11:00;"3,956"
11:15;"3,912"
11:30;"3,768"
11:45;"3,964"
12:00;"4,296"
12:15;"3,928"
12:30;"4,072"
12:45;"3,024"
13:00;"3,080"
13:15;"3,660"
13:30;"3,812"
13:45;"2,024"
14:00;"2,024"
14:15;"2,100"
14:30;"2,672"
14:45;"2,888"
15:00;"1,628"
15:15;"2,036"
15:30;"1,596"
15:45;"1,312"
16:00;"1,000"
16:15;"0,816"
16:30;"0,688"
16:45;"0,612"
17:00;"0,548"
17:15;"0,584"
17:30;"0,648"
17:45;"0,704"
18:00;"0,596"
18:15;"0,544"
18:30;"0,484"
18:45;"0,452"
19:00;"0,416"
19:15;"0,372"
19:30;"0,340"
19:45;"0,340"
20:00;"0,360"
20:15;"0,340"
20:30;"0,280"
20:45;"0,192"
21:00;"0,116"
21:15;"0,056"
21:30;"0,020"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
