 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,016"
06:00;"0,068"
06:15;"0,180"
06:30;"0,564"
06:45;"1,384"
07:00;"2,032"
07:15;"2,400"
07:30;"2,540"
07:45;"3,020"
08:00;"3,420"
08:15;"3,688"
08:30;"3,844"
08:45;"4,000"
09:00;"4,196"
09:15;"4,284"
09:30;"4,396"
09:45;"4,504"
10:00;"4,564"
10:15;"4,580"
10:30;"4,592"
10:45;"4,584"
11:00;"4,572"
11:15;"4,540"
11:30;"4,504"
11:45;"4,440"
12:00;"4,356"
12:15;"4,252"
12:30;"4,160"
12:45;"3,972"
13:00;"3,868"
13:15;"3,752"
13:30;"3,592"
13:45;"3,416"
14:00;"3,208"
14:15;"2,656"
14:30;"2,816"
14:45;"2,628"
15:00;"2,288"
15:15;"1,620"
15:30;"1,784"
15:45;"1,440"
16:00;"1,128"
16:15;"0,876"
16:30;"0,692"
16:45;"0,596"
17:00;"0,524"
17:15;"0,456"
17:30;"0,380"
17:45;"0,360"
18:00;"0,348"
18:15;"0,324"
18:30;"0,336"
18:45;"0,392"
19:00;"0,420"
19:15;"0,424"
19:30;"0,460"
19:45;"0,368"
20:00;"0,308"
20:15;"0,240"
20:30;"0,216"
20:45;"0,176"
21:00;"0,124"
21:15;"0,068"
21:30;"0,036"
21:45;"0,004"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
