 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,000"
07:15;"0,000"
07:30;"0,000"
07:45;"0,016"
08:00;"0,036"
08:15;"0,100"
08:30;"1,512"
08:45;"1,248"
09:00;"3,144"
09:15;"2,244"
09:30;"0,280"
09:45;"0,160"
10:00;"0,120"
10:15;"0,404"
10:30;"0,384"
10:45;"0,076"
11:00;"0,068"
11:15;"0,216"
11:30;"0,428"
11:45;"0,892"
12:00;"1,664"
12:15;"0,896"
12:30;"1,508"
12:45;"1,048"
13:00;"1,264"
13:15;"0,580"
13:30;"1,232"
13:45;"1,928"
14:00;"1,252"
14:15;"1,100"
14:30;"1,088"
14:45;"1,068"
15:00;"1,016"
15:15;"0,964"
15:30;"0,856"
15:45;"0,788"
16:00;"0,700"
16:15;"0,548"
16:30;"0,400"
16:45;"0,344"
17:00;"0,264"
17:15;"0,184"
17:30;"0,160"
17:45;"0,100"
18:00;"0,040"
18:15;"0,004"
18:30;"0,000"
18:45;"0,000"
19:00;"0,000"
19:15;"0,000"
19:30;"0,000"
19:45;"0,000"
20:00;"0,000"
20:15;"0,000"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
