 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,036"
06:15;"0,112"
06:30;"0,436"
06:45;"1,460"
07:00;"1,656"
07:15;"1,932"
07:30;"2,596"
07:45;"2,628"
08:00;"2,884"
08:15;"3,028"
08:30;"3,440"
08:45;"3,560"
09:00;"3,720"
09:15;"3,944"
09:30;"3,860"
09:45;"4,056"
10:00;"4,124"
10:15;"4,264"
10:30;"4,264"
10:45;"4,196"
11:00;"4,140"
11:15;"4,236"
11:30;"4,324"
11:45;"4,276"
12:00;"4,252"
12:15;"4,312"
12:30;"3,852"
12:45;"2,660"
13:00;"2,660"
13:15;"2,852"
13:30;"2,884"
13:45;"2,508"
14:00;"2,968"
14:15;"2,720"
14:30;"2,500"
14:45;"2,392"
15:00;"2,168"
15:15;"1,920"
15:30;"1,632"
15:45;"1,300"
16:00;"0,916"
16:15;"0,984"
16:30;"0,728"
16:45;"0,716"
17:00;"0,524"
17:15;"0,468"
17:30;"0,440"
17:45;"0,416"
18:00;"0,368"
18:15;"0,368"
18:30;"0,340"
18:45;"0,316"
19:00;"0,320"
19:15;"0,264"
19:30;"0,232"
19:45;"0,212"
20:00;"0,164"
20:15;"0,140"
20:30;"0,136"
20:45;"0,132"
21:00;"0,104"
21:15;"0,048"
21:30;"0,012"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
