 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,044"
07:00;"0,160"
07:15;"0,292"
07:30;"1,044"
07:45;"1,880"
08:00;"2,256"
08:15;"2,500"
08:30;"2,680"
08:45;"1,968"
09:00;"2,124"
09:15;"3,228"
09:30;"3,652"
09:45;"3,884"
10:00;"4,004"
10:15;"4,288"
10:30;"4,308"
10:45;"4,284"
11:00;"4,240"
11:15;"4,216"
11:30;"4,196"
11:45;"4,120"
12:00;"4,024"
12:15;"3,944"
12:30;"3,792"
12:45;"3,720"
13:00;"3,572"
13:15;"3,416"
13:30;"3,228"
13:45;"2,948"
14:00;"2,736"
14:15;"2,368"
14:30;"2,224"
14:45;"1,988"
15:00;"1,796"
15:15;"1,464"
15:30;"1,180"
15:45;"0,876"
16:00;"0,696"
16:15;"0,708"
16:30;"0,760"
16:45;"0,816"
17:00;"0,844"
17:15;"0,700"
17:30;"0,540"
17:45;"0,508"
18:00;"0,516"
18:15;"0,456"
18:30;"0,324"
18:45;"0,268"
19:00;"0,248"
19:15;"0,216"
19:30;"0,176"
19:45;"0,132"
20:00;"0,084"
20:15;"0,044"
20:30;"0,008"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
