 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,032"
06:30;"0,132"
06:45;"0,300"
07:00;"0,948"
07:15;"2,084"
07:30;"1,740"
07:45;"1,864"
08:00;"2,648"
08:15;"3,412"
08:30;"3,304"
08:45;"3,992"
09:00;"4,196"
09:15;"4,312"
09:30;"4,424"
09:45;"4,492"
10:00;"4,500"
10:15;"3,600"
10:30;"3,168"
10:45;"2,376"
11:00;"4,116"
11:15;"1,356"
11:30;"1,552"
11:45;"0,964"
12:00;"0,664"
12:15;"0,516"
12:30;"0,660"
12:45;"1,372"
13:00;"2,116"
13:15;"2,048"
13:30;"1,528"
13:45;"1,152"
14:00;"1,348"
14:15;"1,564"
14:30;"1,392"
14:45;"0,716"
15:00;"1,048"
15:15;"0,724"
15:30;"1,140"
15:45;"1,376"
16:00;"0,920"
16:15;"0,896"
16:30;"0,716"
16:45;"0,328"
17:00;"0,212"
17:15;"0,676"
17:30;"1,056"
17:45;"0,648"
18:00;"0,764"
18:15;"0,592"
18:30;"0,468"
18:45;"0,376"
19:00;"0,372"
19:15;"0,256"
19:30;"0,260"
19:45;"0,072"
20:00;"0,104"
20:15;"0,068"
20:30;"0,008"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
