 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,048"
06:30;"0,116"
06:45;"0,248"
07:00;"0,312"
07:15;"0,452"
07:30;"0,648"
07:45;"0,496"
08:00;"0,464"
08:15;"0,500"
08:30;"0,488"
08:45;"0,728"
09:00;"0,940"
09:15;"1,240"
09:30;"1,856"
09:45;"3,412"
10:00;"4,112"
10:15;"3,892"
10:30;"4,048"
10:45;"3,936"
11:00;"3,768"
11:15;"3,604"
11:30;"3,788"
11:45;"4,304"
12:00;"4,212"
12:15;"4,096"
12:30;"4,044"
12:45;"3,888"
13:00;"2,656"
13:15;"3,264"
13:30;"1,952"
13:45;"2,828"
14:00;"3,300"
14:15;"2,388"
14:30;"1,824"
14:45;"2,688"
15:00;"2,432"
15:15;"2,224"
15:30;"1,428"
15:45;"0,996"
16:00;"0,836"
16:15;"1,204"
16:30;"1,228"
16:45;"0,892"
17:00;"0,872"
17:15;"0,912"
17:30;"1,000"
17:45;"0,836"
18:00;"0,704"
18:15;"0,468"
18:30;"0,332"
18:45;"0,224"
19:00;"0,152"
19:15;"0,124"
19:30;"0,092"
19:45;"0,076"
20:00;"0,080"
20:15;"0,072"
20:30;"0,060"
20:45;"0,060"
21:00;"0,036"
21:15;"0,008"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
