 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,008"
07:00;"0,104"
07:15;"0,260"
07:30;"1,000"
07:45;"1,208"
08:00;"1,972"
08:15;"2,368"
08:30;"0,744"
08:45;"0,556"
09:00;"2,504"
09:15;"3,572"
09:30;"3,608"
09:45;"3,868"
10:00;"4,008"
10:15;"4,072"
10:30;"4,112"
10:45;"4,192"
11:00;"4,188"
11:15;"4,332"
11:30;"3,812"
11:45;"4,244"
12:00;"3,788"
12:15;"1,048"
12:30;"2,984"
12:45;"2,624"
13:00;"3,932"
13:15;"1,988"
13:30;"2,652"
13:45;"2,680"
14:00;"2,664"
14:15;"1,512"
14:30;"0,840"
14:45;"0,708"
15:00;"0,888"
15:15;"1,072"
15:30;"0,472"
15:45;"0,044"
16:00;"0,268"
16:15;"0,236"
16:30;"0,708"
16:45;"0,716"
17:00;"0,532"
17:15;"0,592"
17:30;"0,792"
17:45;"0,912"
18:00;"0,792"
18:15;"0,428"
18:30;"0,260"
18:45;"0,232"
19:00;"0,140"
19:15;"0,336"
19:30;"0,168"
19:45;"0,188"
20:00;"0,184"
20:15;"0,128"
20:30;"0,076"
20:45;"0,028"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
