 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,004"
06:45;"0,076"
07:00;"0,580"
07:15;"1,336"
07:30;"1,860"
07:45;"2,328"
08:00;"2,720"
08:15;"2,996"
08:30;"3,232"
08:45;"3,436"
09:00;"3,600"
09:15;"3,752"
09:30;"3,816"
09:45;"3,872"
10:00;"3,876"
10:15;"3,852"
10:30;"3,824"
10:45;"3,760"
11:00;"3,744"
11:15;"3,656"
11:30;"3,556"
11:45;"3,216"
12:00;"3,164"
12:15;"3,040"
12:30;"2,876"
12:45;"2,624"
13:00;"2,380"
13:15;"2,192"
13:30;"1,964"
13:45;"1,700"
14:00;"1,384"
14:15;"1,044"
14:30;"0,732"
14:45;"0,484"
15:00;"0,404"
15:15;"0,360"
15:30;"0,324"
15:45;"0,308"
16:00;"0,296"
16:15;"0,280"
16:30;"0,260"
16:45;"0,252"
17:00;"0,228"
17:15;"0,208"
17:30;"0,180"
17:45;"0,160"
18:00;"0,132"
18:15;"0,100"
18:30;"0,060"
18:45;"0,036"
19:00;"0,004"
19:15;"0,000"
19:30;"0,000"
19:45;"0,000"
20:00;"0,000"
20:15;"0,000"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
