 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,008"
06:00;"0,052"
06:15;"0,172"
06:30;"0,256"
06:45;"1,688"
07:00;"2,440"
07:15;"2,800"
07:30;"3,112"
07:45;"3,376"
08:00;"3,596"
08:15;"3,808"
08:30;"3,996"
08:45;"4,176"
09:00;"4,356"
09:15;"4,484"
09:30;"4,588"
09:45;"4,640"
10:00;"4,684"
10:15;"4,460"
10:30;"4,512"
10:45;"3,728"
11:00;"4,488"
11:15;"4,224"
11:30;"4,820"
11:45;"4,716"
12:00;"4,632"
12:15;"4,424"
12:30;"4,368"
12:45;"3,092"
13:00;"4,016"
13:15;"3,600"
13:30;"3,684"
13:45;"3,260"
14:00;"3,276"
14:15;"3,076"
14:30;"2,836"
14:45;"2,076"
15:00;"1,800"
15:15;"1,396"
15:30;"1,516"
15:45;"1,040"
16:00;"1,172"
16:15;"0,728"
16:30;"1,000"
16:45;"1,076"
17:00;"0,964"
17:15;"0,840"
17:30;"0,748"
17:45;"0,672"
18:00;"0,508"
18:15;"0,572"
18:30;"0,596"
18:45;"0,532"
19:00;"0,304"
19:15;"0,424"
19:30;"0,372"
19:45;"0,208"
20:00;"0,260"
20:15;"0,236"
20:30;"0,188"
20:45;"0,144"
21:00;"0,056"
21:15;"0,024"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
