 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,004"
06:15;"0,008"
06:30;"0,060"
06:45;"0,044"
07:00;"0,048"
07:15;"0,328"
07:30;"1,316"
07:45;"0,672"
08:00;"0,636"
08:15;"0,972"
08:30;"1,080"
08:45;"2,032"
09:00;"2,252"
09:15;"0,816"
09:30;"0,716"
09:45;"0,904"
10:00;"1,292"
10:15;"0,816"
10:30;"1,476"
10:45;"2,268"
11:00;"1,808"
11:15;"1,720"
11:30;"2,144"
11:45;"2,100"
12:00;"1,596"
12:15;"1,428"
12:30;"0,960"
12:45;"1,132"
13:00;"1,568"
13:15;"1,900"
13:30;"0,908"
13:45;"1,140"
14:00;"2,156"
14:15;"2,352"
14:30;"2,336"
14:45;"2,392"
15:00;"2,220"
15:15;"1,720"
15:30;"1,172"
15:45;"1,272"
16:00;"0,696"
16:15;"0,092"
16:30;"0,028"
16:45;"0,320"
17:00;"0,640"
17:15;"0,756"
17:30;"0,784"
17:45;"0,992"
18:00;"0,516"
18:15;"0,752"
18:30;"0,276"
18:45;"0,068"
19:00;"0,284"
19:15;"0,368"
19:30;"0,384"
19:45;"0,508"
20:00;"0,372"
20:15;"0,328"
20:30;"0,212"
20:45;"0,168"
21:00;"0,144"
21:15;"0,104"
21:30;"0,032"
21:45;"0,012"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
