 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,000"
07:15;"0,052"
07:30;"0,052"
07:45;"0,112"
08:00;"0,160"
08:15;"0,220"
08:30;"0,388"
08:45;"0,624"
09:00;"0,364"
09:15;"0,464"
09:30;"2,272"
09:45;"2,908"
10:00;"3,256"
10:15;"2,640"
10:30;"4,148"
10:45;"4,120"
11:00;"4,072"
11:15;"4,136"
11:30;"4,092"
11:45;"3,876"
12:00;"3,648"
12:15;"2,616"
12:30;"3,832"
12:45;"3,404"
13:00;"3,528"
13:15;"3,336"
13:30;"3,112"
13:45;"2,920"
14:00;"2,632"
14:15;"2,480"
14:30;"1,892"
14:45;"1,496"
15:00;"2,008"
15:15;"1,388"
15:30;"1,380"
15:45;"1,000"
16:00;"0,848"
16:15;"1,180"
16:30;"1,040"
16:45;"1,096"
17:00;"1,116"
17:15;"0,884"
17:30;"0,652"
17:45;"0,576"
18:00;"0,368"
18:15;"0,216"
18:30;"0,060"
18:45;"0,036"
19:00;"0,048"
19:15;"0,040"
19:30;"0,080"
19:45;"0,016"
20:00;"0,000"
20:15;"0,000"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
