 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,004"
07:00;"0,056"
07:15;"0,136"
07:30;"0,296"
07:45;"1,688"
08:00;"2,152"
08:15;"2,524"
08:30;"2,860"
08:45;"3,120"
09:00;"3,352"
09:15;"3,540"
09:30;"3,696"
09:45;"3,824"
10:00;"3,908"
10:15;"3,980"
10:30;"4,024"
10:45;"4,048"
11:00;"4,044"
11:15;"4,028"
11:30;"3,988"
11:45;"3,912"
12:00;"3,844"
12:15;"3,796"
12:30;"3,668"
12:45;"3,516"
13:00;"3,352"
13:15;"3,188"
13:30;"3,024"
13:45;"2,856"
14:00;"2,632"
14:15;"2,444"
14:30;"2,224"
14:45;"1,984"
15:00;"1,700"
15:15;"1,392"
15:30;"1,112"
15:45;"0,776"
16:00;"0,496"
16:15;"0,420"
16:30;"0,380"
16:45;"0,340"
17:00;"0,324"
17:15;"0,304"
17:30;"0,292"
17:45;"0,280"
18:00;"0,264"
18:15;"0,252"
18:30;"0,236"
18:45;"0,220"
19:00;"0,196"
19:15;"0,172"
19:30;"0,144"
19:45;"0,108"
20:00;"0,068"
20:15;"0,040"
20:30;"0,012"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
