 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,004"
06:45;"0,028"
07:00;"0,052"
07:15;"0,084"
07:30;"0,144"
07:45;"0,220"
08:00;"0,356"
08:15;"0,320"
08:30;"0,252"
08:45;"0,348"
09:00;"0,496"
09:15;"0,524"
09:30;"0,580"
09:45;"0,540"
10:00;"0,584"
10:15;"0,628"
10:30;"0,508"
10:45;"0,496"
11:00;"0,500"
11:15;"0,580"
11:30;"0,608"
11:45;"0,696"
12:00;"0,680"
12:15;"0,612"
12:30;"0,624"
12:45;"0,664"
13:00;"0,732"
13:15;"0,868"
13:30;"0,624"
13:45;"0,776"
14:00;"0,752"
14:15;"0,776"
14:30;"0,688"
14:45;"0,700"
15:00;"0,708"
15:15;"0,696"
15:30;"0,616"
15:45;"0,620"
16:00;"0,672"
16:15;"0,532"
16:30;"0,516"
16:45;"0,468"
17:00;"0,372"
17:15;"0,344"
17:30;"0,256"
17:45;"0,240"
18:00;"0,232"
18:15;"0,296"
18:30;"0,328"
18:45;"0,432"
19:00;"0,308"
19:15;"0,188"
19:30;"0,172"
19:45;"0,144"
20:00;"0,100"
20:15;"0,056"
20:30;"0,068"
20:45;"0,076"
21:00;"0,048"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
