 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,000"
07:15;"0,044"
07:30;"0,064"
07:45;"0,128"
08:00;"0,152"
08:15;"0,228"
08:30;"0,252"
08:45;"0,192"
09:00;"0,252"
09:15;"0,136"
09:30;"0,324"
09:45;"0,388"
10:00;"0,600"
10:15;"0,872"
10:30;"1,340"
10:45;"0,644"
11:00;"0,744"
11:15;"2,240"
11:30;"2,384"
11:45;"1,068"
12:00;"0,972"
12:15;"0,788"
12:30;"1,012"
12:45;"1,596"
13:00;"1,588"
13:15;"1,940"
13:30;"3,580"
13:45;"2,536"
14:00;"1,844"
14:15;"1,980"
14:30;"1,104"
14:45;"2,296"
15:00;"2,148"
15:15;"1,152"
15:30;"1,352"
15:45;"0,848"
16:00;"0,676"
16:15;"1,268"
16:30;"0,936"
16:45;"0,888"
17:00;"0,916"
17:15;"0,576"
17:30;"0,612"
17:45;"0,276"
18:00;"0,240"
18:15;"0,432"
18:30;"0,512"
18:45;"0,468"
19:00;"0,292"
19:15;"0,356"
19:30;"0,360"
19:45;"0,220"
20:00;"0,124"
20:15;"0,048"
20:30;"0,024"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
