 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,000"
07:15;"0,000"
07:30;"0,000"
07:45;"0,000"
08:00;"0,000"
08:15;"0,000"
08:30;"0,024"
08:45;"0,056"
09:00;"0,100"
09:15;"0,160"
09:30;"0,204"
09:45;"0,248"
10:00;"0,316"
10:15;"0,392"
10:30;"0,460"
10:45;"0,496"
11:00;"0,564"
11:15;"0,616"
11:30;"0,632"
11:45;"0,712"
12:00;"0,836"
12:15;"0,976"
12:30;"1,092"
12:45;"1,264"
13:00;"1,284"
13:15;"1,384"
13:30;"1,276"
13:45;"1,188"
14:00;"1,228"
14:15;"1,420"
14:30;"1,220"
14:45;"1,016"
15:00;"0,588"
15:15;"0,492"
15:30;"0,480"
15:45;"0,496"
16:00;"0,564"
16:15;"0,456"
16:30;"0,328"
16:45;"0,372"
17:00;"0,344"
17:15;"0,244"
17:30;"0,212"
17:45;"0,176"
18:00;"0,144"
18:15;"0,112"
18:30;"0,080"
18:45;"0,044"
19:00;"0,012"
19:15;"0,000"
19:30;"0,000"
19:45;"0,000"
20:00;"0,000"
20:15;"0,000"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
