 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,000"
07:15;"0,064"
07:30;"0,168"
07:45;"0,420"
08:00;"0,740"
08:15;"1,020"
08:30;"1,380"
08:45;"1,252"
09:00;"1,508"
09:15;"1,032"
09:30;"0,416"
09:45;"0,660"
10:00;"1,676"
10:15;"3,092"
10:30;"2,728"
10:45;"3,044"
11:00;"2,672"
11:15;"3,728"
11:30;"3,576"
11:45;"3,688"
12:00;"3,644"
12:15;"3,020"
12:30;"2,360"
12:45;"2,676"
13:00;"2,700"
13:15;"2,184"
13:30;"3,076"
13:45;"2,308"
14:00;"2,828"
14:15;"2,544"
14:30;"2,020"
14:45;"2,036"
15:00;"1,544"
15:15;"1,424"
15:30;"1,088"
15:45;"0,820"
16:00;"0,664"
16:15;"0,632"
16:30;"0,584"
16:45;"0,636"
17:00;"0,496"
17:15;"0,480"
17:30;"0,508"
17:45;"0,552"
18:00;"0,432"
18:15;"0,384"
18:30;"0,368"
18:45;"0,384"
19:00;"0,204"
19:15;"0,204"
19:30;"0,168"
19:45;"0,104"
20:00;"0,056"
20:15;"0,020"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
