 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,056"
06:45;"0,152"
07:00;"0,392"
07:15;"1,172"
07:30;"1,832"
07:45;"1,728"
08:00;"2,232"
08:15;"1,244"
08:30;"1,016"
08:45;"0,872"
09:00;"0,884"
09:15;"0,724"
09:30;"0,588"
09:45;"0,576"
10:00;"0,604"
10:15;"0,680"
10:30;"0,708"
10:45;"0,652"
11:00;"0,872"
11:15;"0,760"
11:30;"0,460"
11:45;"0,404"
12:00;"0,656"
12:15;"1,012"
12:30;"1,448"
12:45;"0,960"
13:00;"0,908"
13:15;"1,652"
13:30;"1,640"
13:45;"2,236"
14:00;"1,784"
14:15;"1,828"
14:30;"1,672"
14:45;"1,440"
15:00;"1,276"
15:15;"1,456"
15:30;"1,272"
15:45;"1,396"
16:00;"1,504"
16:15;"1,084"
16:30;"0,628"
16:45;"0,444"
17:00;"0,512"
17:15;"0,604"
17:30;"0,768"
17:45;"0,936"
18:00;"0,880"
18:15;"0,804"
18:30;"0,684"
18:45;"0,576"
19:00;"0,524"
19:15;"0,428"
19:30;"0,304"
19:45;"0,240"
20:00;"0,184"
20:15;"0,140"
20:30;"0,088"
20:45;"0,056"
21:00;"0,020"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
