 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,048"
07:15;"0,124"
07:30;"0,264"
07:45;"1,652"
08:00;"2,140"
08:15;"2,512"
08:30;"2,812"
08:45;"2,976"
09:00;"3,312"
09:15;"3,488"
09:30;"3,632"
09:45;"3,848"
10:00;"3,392"
10:15;"3,972"
10:30;"3,980"
10:45;"3,892"
11:00;"3,856"
11:15;"3,616"
11:30;"3,668"
11:45;"3,832"
12:00;"3,592"
12:15;"3,460"
12:30;"3,548"
12:45;"3,548"
13:00;"3,392"
13:15;"3,168"
13:30;"2,984"
13:45;"2,780"
14:00;"2,588"
14:15;"2,392"
14:30;"2,148"
14:45;"1,952"
15:00;"1,664"
15:15;"1,372"
15:30;"1,092"
15:45;"0,788"
16:00;"0,560"
16:15;"0,512"
16:30;"0,440"
16:45;"0,396"
17:00;"0,380"
17:15;"0,360"
17:30;"0,332"
17:45;"0,316"
18:00;"0,300"
18:15;"0,276"
18:30;"0,256"
18:45;"0,232"
19:00;"0,204"
19:15;"0,176"
19:30;"0,148"
19:45;"0,112"
20:00;"0,072"
20:15;"0,040"
20:30;"0,008"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
