 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,048"
07:15;"0,400"
07:30;"1,052"
07:45;"1,460"
08:00;"1,904"
08:15;"2,516"
08:30;"2,232"
08:45;"2,540"
09:00;"3,060"
09:15;"3,408"
09:30;"3,456"
09:45;"3,604"
10:00;"3,692"
10:15;"3,708"
10:30;"3,668"
10:45;"3,528"
11:00;"3,380"
11:15;"1,984"
11:30;"2,064"
11:45;"2,784"
12:00;"3,328"
12:15;"2,956"
12:30;"2,768"
12:45;"2,568"
13:00;"2,296"
13:15;"1,884"
13:30;"1,836"
13:45;"1,552"
14:00;"1,228"
14:15;"0,936"
14:30;"0,696"
14:45;"0,628"
15:00;"0,536"
15:15;"0,524"
15:30;"0,452"
15:45;"0,412"
16:00;"0,388"
16:15;"0,368"
16:30;"0,368"
16:45;"0,316"
17:00;"0,288"
17:15;"0,240"
17:30;"0,204"
17:45;"0,164"
18:00;"0,120"
18:15;"0,076"
18:30;"0,040"
18:45;"0,008"
19:00;"0,000"
19:15;"0,000"
19:30;"0,000"
19:45;"0,000"
20:00;"0,000"
20:15;"0,000"
20:30;"0,000"
20:45;"0,000"
21:00;"0,000"
21:15;"0,000"
21:30;"0,000"
21:45;"0,000"
22:00;"0,000"
22:15;"0,000"
22:30;"0,000"
22:45;"0,000"
23:00;"0,000"
23:15;"0,000"
23:30;"0,000"
23:45;"0,000"
00:00;"0,000"
