 ;"Smith, Heeze / Vermogen / Gemiddelde waarden  [kW]0"
00:15;"0,000"
00:30;"0,000"
00:45;"0,000"
01:00;"0,000"
01:15;"0,000"
01:30;"0,000"
01:45;"0,000"
02:00;"0,000"
02:15;"0,000"
02:30;"0,000"
02:45;"0,000"
03:00;"0,000"
03:15;"0,000"
03:30;"0,000"
03:45;"0,000"
04:00;"0,000"
04:15;"0,000"
04:30;"0,000"
04:45;"0,000"
05:00;"0,000"
05:15;"0,000"
05:30;"0,000"
05:45;"0,000"
06:00;"0,000"
06:15;"0,000"
06:30;"0,000"
06:45;"0,000"
07:00;"0,020"
07:15;"0,100"
07:30;"0,220"
07:45;"0,900"
08:00;"1,284"
08:15;"1,668"
08:30;"1,976"
08:45;"2,292"
09:00;"2,600"
09:15;"2,832"
09:30;"2,992"
09:45;"3,116"
10:00;"3,284"
10:15;"3,416"
10:30;"3,520"
10:45;"3,600"
11:00;"3,608"
11:15;"3,596"
11:30;"3,604"
11:45;"3,568"
12:00;"3,508"
12:15;"3,444"
12:30;"3,300"
12:45;"3,204"
13:00;"3,100"
13:15;"2,972"
13:30;"2,808"
13:45;"2,572"
14:00;"2,332"
14:15;"2,272"
14:30;"1,452"
14:45;"1,840"
15:00;"1,472"
15:15;"1,428"
15:30;"1,168"
15:45;"0,840"
16:00;"0,732"
16:15;"0,736"
16:30;"0,744"
16:45;"0,668"
17:00;"0,612"
17:15;"0,576"
17:30;"0,552"
17:45;"0,472"
18:00;"0,432"
18:15;"0,388"
18:30;"0,360"
18:45;"0,336"
19:00;"0,308"
19:15;"0,252"
19:30;"0,200"
19:45;"0,136"
20:00;"0,080"
20:15;"0,012"
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
